"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Flow"
"KEGG_BUTANOATE_METABOLISM","KEGG_BUTANOATE_METABOLISM","KEGG_BUTANOATE_METABOLISM",27,0.579033536162735,1.48854557975294,0.0591966173361522,0.199641460234681,0.154909764633226,1782,"tags=44%, list=15%, signal=38%","HADHA/ECHS1/ACAT1/BDH2/ACSM3/ALDH9A1/HADH/ALDH2/PDHA1/PDHB/ALDH3A2/OXCT1","P1: C0->G1"
"KEGG_SPHINGOLIPID_METABOLISM","KEGG_SPHINGOLIPID_METABOLISM","KEGG_SPHINGOLIPID_METABOLISM",30,0.562705957280855,1.4643120427296,0.0593220338983051,0.199641460234681,0.154909764633226,1987,"tags=37%, list=16%, signal=31%","ASAH1/SGMS2/DEGS1/DEGS2/SPTLC2/GLB1/ACER3/NEU1/ARSA/SGPP1/GLA","P1: C0->G1"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",17,0.628361228148585,1.46819656475729,0.0610526315789474,0.201588877855015,0.156420843568703,2116,"tags=35%, list=17%, signal=29%","GATM/GCAT/DLD/SHMT2/MAOB/PHGDH","P1: C0->G1"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",35,0.527732354032843,1.42560935626689,0.0631578947368421,0.204678362573099,0.15881809787627,1837,"tags=34%, list=15%, signal=29%","PGM1/NANS/GFPT1/GALK1/HEXB/GMPPA/UAP1/UGDH/HEXA/GMDS/GNPDA1/CMAS","P1: C0->G1"
"KEGG_VIRAL_MYOCARDITIS","KEGG_VIRAL_MYOCARDITIS","KEGG_VIRAL_MYOCARDITIS",38,0.558671725345863,1.53984459373608,0.0651517197850277,0.207300926588725,0.160853049804183,992,"tags=24%, list=8%, signal=22%","HLA-DRA/HLA-DPA1/HLA-DRB1/HLA-DMA/HLA-DPB1/CYCS/EIF4G2/HLA-C/CCND1","P1: C0->G1"
"KEGG_REGULATION_OF_AUTOPHAGY","KEGG_REGULATION_OF_AUTOPHAGY","KEGG_REGULATION_OF_AUTOPHAGY",19,-0.605954065887187,-1.441860239352,0.0666666666666667,0.208333333333333,0.161654135338346,2157,"tags=32%, list=18%, signal=26%","ATG4D/ULK3/ULK1/PRKAA1/ATG4B/ATG12","P1: C0->G1"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","KEGG_HEMATOPOIETIC_CELL_LINEAGE","KEGG_HEMATOPOIETIC_CELL_LINEAGE",26,0.554631016744497,1.42171705052737,0.0736842105263158,0.226223453370268,0.175535792389561,633,"tags=19%, list=5%, signal=18%","HLA-DRA/HLA-DRB1/CD44/CD9/ITGA6","P1: C0->G1"
"KEGG_ACUTE_MYELOID_LEUKEMIA","KEGG_ACUTE_MYELOID_LEUKEMIA","KEGG_ACUTE_MYELOID_LEUKEMIA",42,-0.487974596475733,-1.34182577520566,0.0767716535433071,0.231638609828944,0.179737628077797,1410,"tags=45%, list=12%, signal=40%","PIK3R2/PIK3CA/RARA/MAP2K2/GRB2/NRAS/HRAS/AKT2/MAPK3/PIK3CB/IKBKB/RELA/STAT5B/RUNX1/PIM1/PML/AKT1/PPARD/JUP","P1: C0->G1"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",12,0.6785201431443,1.47329517376372,0.0826271186440678,0.24504781420765,0.190142364106989,491,"tags=50%, list=4%, signal=48%","CA2/ATP1B1/MDH1/SLC4A4/ATP1A1/AQP1","P1: C0->G1"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",34,0.520141256120634,1.39746808465367,0.0845665961945032,0.24504781420765,0.190142364106989,1663,"tags=29%, list=14%, signal=25%","CAT/MAP2K6/GPX1/CYCS/BAX/BAD/PPP3CA/SOD1/PPP3CB/CASP3","P1: C0->G1"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",29,0.535363729173642,1.40044115275599,0.0854166666666667,0.24504781420765,0.190142364106989,2,"tags=3%, list=0%, signal=3%","SERPINA1","P1: C0->G1"
"KEGG_SELENOAMINO_ACID_METABOLISM","KEGG_SELENOAMINO_ACID_METABOLISM","KEGG_SELENOAMINO_ACID_METABOLISM",21,0.564697329985625,1.37659266746529,0.0903361344537815,0.254981024667932,0.197849937937824,2720,"tags=38%, list=22%, signal=30%","AHCY/LCMT1/SEPHS2/PAPSS1/METTL2B/AHCYL1/AHCYL2/PAPSS2","P1: C0->G1"
"KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS",20,0.576153354494171,1.3909659093595,0.0932203389830508,0.25894538606403,0.200926043923368,2078,"tags=45%, list=17%, signal=37%","GALNT3/GALNT7/C1GALT1/C1GALT1C1/GCNT1/GALNT2/ST6GALNAC1/GALNT6/GALNT10","P1: C0->G1"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",24,0.537463219699859,1.36457498037996,0.0987654320987654,0.270061728395062,0.209551656920078,1095,"tags=25%, list=9%, signal=23%","APIP/LDHB/AHCY/ADI1/AMD1/MPST","P1: C0->G1"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",18,-0.588575805632715,-1.37873349008931,0.114119922630561,0.307245945543818,0.238404372782872,1382,"tags=39%, list=11%, signal=35%","NMRK1/NMNAT2/NT5E/NADSYN1/NUDT12/NT5C2/NT5C","P1: C0->G1"
"KEGG_NITROGEN_METABOLISM","KEGG_NITROGEN_METABOLISM","KEGG_NITROGEN_METABOLISM",14,0.607560499305365,1.37755735585441,0.11965811965812,0.317275317275317,0.246186561976036,952,"tags=21%, list=8%, signal=20%","CA2/GLUL/CA8","P1: C0->G1"
"KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA",56,-0.429471176242314,-1.25933545765568,0.124015748031496,0.323921729933012,0.251343778414187,2701,"tags=39%, list=22%, signal=31%","PIK3R3/VEGFB/ETS1/PIK3R2/PIK3CA/ARNT/MAP2K2/FLCN/GRB2/NRAS/TGFA/VHL/HRAS/MET/AKT2/MAPK3/PIK3CB/AKT1/VEGFA/RAC1/SLC2A1/EGLN3","P1: C0->G1"
"KEGG_TYPE_II_DIABETES_MELLITUS","KEGG_TYPE_II_DIABETES_MELLITUS","KEGG_TYPE_II_DIABETES_MELLITUS",26,-0.518452989828609,-1.31944970893189,0.127134724857685,0.327184953677866,0.253875843756058,3086,"tags=46%, list=25%, signal=35%","PIK3R3/SOCS4/PIK3R2/PRKCZ/PIK3CA/PRKCD/PKM/MAPK3/PIK3CB/IKBKB/HK2/INSR","P1: C0->G1"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","KEGG_PENTOSE_PHOSPHATE_PATHWAY","KEGG_PENTOSE_PHOSPHATE_PATHWAY",21,0.546850745020976,1.3330870996202,0.130252100840336,0.330349531116795,0.256331365498144,2469,"tags=62%, list=20%, signal=49%","PGM1/RPIA/FBP1/TALDO1/PRPS1/PRPS2/PFKM/PGD/ALDOC/PGM2/PGLS/TKT/PFKP","P1: C0->G1"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",53,-0.427423760032606,-1.24048692299243,0.144230769230769,0.360576923076923,0.279786003470214,3560,"tags=43%, list=29%, signal=31%","TRAF6/MAPK14/IFNAR1/TRAF3/IRAK4/PIK3R3/MAP3K8/PIK3R2/PIK3CA/MAP2K2/IKBKE/IRF7/CCL5/MAP2K7/CASP8/AKT2/MAPK3/PIK3CB/IKBKB/RELA/AKT1/IRF3/RAC1","P1: C0->G1"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",17,0.5578898263941,1.30353670776004,0.149473684210526,0.368421052631579,0.285872576177285,1248,"tags=24%, list=10%, signal=21%","TECR/HADHA/HSD17B12/ELOVL6","P1: C0->G1"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",41,-0.446120573018525,-1.22930102366207,0.165384615384615,0.401976495726496,0.311909581646424,2237,"tags=29%, list=18%, signal=24%","IKBKE/IRF7/TRAF2/TANK/OTUD5/NFKBIB/CASP8/IKBKB/RELA/ISG15/ATG12/IRF3","P1: C0->G1"
"KEGG_MTOR_SIGNALING_PATHWAY","KEGG_MTOR_SIGNALING_PATHWAY","KEGG_MTOR_SIGNALING_PATHWAY",35,-0.455841910785522,-1.23736785974328,0.16888045540797,0.403472222222222,0.313070175438596,2098,"tags=51%, list=17%, signal=43%","PIK3R3/VEGFB/PIK3R2/PIK3CA/RHEB/CAB39/ULK3/AKT2/STK11/RICTOR/TSC1/MAPK3/PIK3CB/ULK1/PRKAA1/TSC2/AKT1/VEGFA","P1: C0->G1"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",43,-0.439082223157598,-1.2167375453809,0.172815533980583,0.403472222222222,0.313070175438596,1886,"tags=26%, list=16%, signal=22%","NFKBIE/NFKBIB/PRKAG2/AKT2/STK11/IKBKB/RELA/PRKAA1/AKT1/SLC2A1/PCK1","P1: C0->G1"
"KEGG_RIBOFLAVIN_METABOLISM","KEGG_RIBOFLAVIN_METABOLISM","KEGG_RIBOFLAVIN_METABOLISM",11,0.604389002309623,1.28100866411705,0.172916666666667,0.403472222222222,0.313070175438596,3106,"tags=45%, list=26%, signal=34%","PHPT1/ACP5/ENPP1/ACP1/MTMR6","P1: C0->G1"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",63,-0.401362143210528,-1.20958573268713,0.178,0.407489590181898,0.316187411329112,1990,"tags=22%, list=16%, signal=19%","PRKCD/MARCKS/ARPC5L/ARF6/VASP/AKT2/MAPK3/PIK3CB/ASAP2/WASF2/AKT1/GSN/DNM2/RAC1","P1: C0->G1"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",43,-0.437606224246475,-1.21264741556605,0.180582524271845,0.407489590181898,0.316187411329112,2184,"tags=23%, list=18%, signal=19%","GPR35/BDKRB2/GABBR1/NTSR1/NR3C1/HRH1/LPAR6/GABRE/GABRP/PRSS3","P1: C0->G1"
"KEGG_OTHER_GLYCAN_DEGRADATION","KEGG_OTHER_GLYCAN_DEGRADATION","KEGG_OTHER_GLYCAN_DEGRADATION",14,0.55683809221286,1.26255148388477,0.181623931623932,0.407489590181898,0.316187411329112,1948,"tags=50%, list=16%, signal=42%","FUCA2/HEXB/FUCA1/GLB1/HEXA/NEU1/AGA","P1: C0->G1"
"KEGG_PPAR_SIGNALING_PATHWAY","KEGG_PPAR_SIGNALING_PATHWAY","KEGG_PPAR_SIGNALING_PATHWAY",42,-0.438110566659974,-1.20471035783427,0.187007874015748,0.414257948769062,0.321439250473438,570,"tags=17%, list=5%, signal=16%","NR1H3/ANGPTL4/ACAA1/FABP5/PPARD/MMP1/PCK1","P1: C0->G1"
"KEGG_PYRUVATE_METABOLISM","KEGG_PYRUVATE_METABOLISM","KEGG_PYRUVATE_METABOLISM",35,0.447199579400572,1.20805916036824,0.2,0.43528133301135,0.337752132080987,1588,"tags=37%, list=13%, signal=32%","MDH2/LDHB/MDH1/GRHPR/GLO1/DLD/ACAT1/ALDH9A1/ALDH2/AKR1B1/PDHA1/PDHB/ALDH3A2","P1: C0->G1"
"KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE",16,0.534361709232836,1.23673129863352,0.203389830508475,0.43528133301135,0.337752132080987,1509,"tags=25%, list=12%, signal=22%","MTHFD2/MTHFS/ATIC/SHMT2","P1: C0->G1"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",55,-0.405299718481585,-1.18248930197036,0.203960396039604,0.43528133301135,0.337752132080987,1967,"tags=35%, list=16%, signal=29%","PIK3R2/PIK3CA/GSK3B/MAP2K2/GRB2/NRAS/NFKBIE/NFKBIB/HRAS/AKT2/MAPK3/PIK3CB/IKBKB/RELA/AKT1/CARD11/BCL10/IFITM1/RAC1","P1: C0->G1"
"KEGG_PANCREATIC_CANCER","KEGG_PANCREATIC_CANCER","KEGG_PANCREATIC_CANCER",57,-0.396710954955421,-1.16900237454261,0.216110019646365,0.448880822746522,0.34830451810106,1232,"tags=23%, list=10%, signal=21%","AKT2/MAPK3/PIK3CB/IKBKB/SMAD3/RELA/RALA/RALBP1/RALGDS/AKT1/VEGFA/ERBB2/RAC1","P1: C0->G1"
"KEGG_NOTCH_SIGNALING_PATHWAY","KEGG_NOTCH_SIGNALING_PATHWAY","KEGG_NOTCH_SIGNALING_PATHWAY",40,-0.427795796313112,-1.17463647057738,0.219465648854962,0.448880822746522,0.34830451810106,1477,"tags=28%, list=12%, signal=24%","CTBP1/NOTCH3/NUMB/MAML2/RBPJ/NCOR2/LFNG/KAT2A/PSEN1/ADAM17/HES1","P1: C0->G1"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",97,0.346252041722321,1.12816619148477,0.221556886227545,0.448880822746522,0.34830451810106,276,"tags=5%, list=2%, signal=5%","CXCL3/CXCL2/TNFRSF12A/CXCR4/TNFSF10","P1: C0->G1"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",42,0.417375201074895,1.17859695019967,0.222672064777328,0.448880822746522,0.34830451810106,1588,"tags=33%, list=13%, signal=29%","ADH1C/PGM1/LDHB/FBP1/AKR1A1/ADH5/DLD/ALDH9A1/ALDH2/TPI1/PDHA1/PDHB/PFKM/ALDH3A2","P1: C0->G1"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",35,0.435530523045966,1.1765365224424,0.223157894736842,0.448880822746522,0.34830451810106,576,"tags=11%, list=5%, signal=11%","CXCL2/TRIP6/PYCARD/NFKB1","P1: C0->G1"
"KEGG_TIGHT_JUNCTION","KEGG_TIGHT_JUNCTION","KEGG_TIGHT_JUNCTION",82,-0.358732065851079,-1.13725741034307,0.2421875,0.477807613331227,0.370749967637464,2163,"tags=34%, list=18%, signal=28%","PPP2R2D/TJP3/TJAP1/PRKCD/CRB3/NRAS/MYL12B/EPB41L1/GNAI2/HRAS/CGN/YBX3/PPP2CB/AKT2/CLDN3/MYH9/EXOC3/ASH1L/TJP2/SYMPK/ACTN4/AKT1/RRAS/PPP2R2A/MYH14/CTTN/CLDN4/LLGL2","P1: C0->G1"
"KEGG_SULFUR_METABOLISM","KEGG_SULFUR_METABOLISM","KEGG_SULFUR_METABOLISM",11,-0.581425381723645,-1.2139918977069,0.245210727969349,0.477807613331227,0.370749967637464,101,"tags=27%, list=1%, signal=27%","SULT1A3/CHST11/SULT2B1","P1: C0->G1"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","KEGG_STARCH_AND_SUCROSE_METABOLISM","KEGG_STARCH_AND_SUCROSE_METABOLISM",27,0.454850460857923,1.16930298622352,0.247357293868922,0.477807613331227,0.370749967637464,2580,"tags=26%, list=21%, signal=20%","PGM1/GUSB/UGDH/GAA/PGM2/ENPP1/PYGB","P1: C0->G1"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",38,0.420067673724808,1.1578157745284,0.248459958932238,0.477807613331227,0.370749967637464,1362,"tags=29%, list=11%, signal=26%","AQP2/CREB3L4/CREB3L1/DYNLL1/CREB3/ARHGDIB/RAB5C/DCTN2/AQP3/DYNC2LI1/DYNC1LI1","P1: C0->G1"
"KEGG_RETINOL_METABOLISM","KEGG_RETINOL_METABOLISM","KEGG_RETINOL_METABOLISM",26,0.448869454342863,1.15061245663105,0.269473684210526,0.512585812356979,0.397735758159701,799,"tags=12%, list=7%, signal=11%","ADH1C/ADH5/DHRS4L2","P1: C0->G1"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION","KEGG_DORSO_VENTRAL_AXIS_FORMATION","KEGG_DORSO_VENTRAL_AXIS_FORMATION",20,-0.466975086540714,-1.13523449004682,0.277358490566038,0.520037668724495,0.403517950468932,3074,"tags=55%, list=25%, signal=41%","MAP2K1/SOS2/EGFR/NOTCH2/ETS1/NOTCH1/SPIRE1/GRB2/SPIRE2/NOTCH3/MAPK3","P1: C0->G1"
"KEGG_ENDOMETRIAL_CANCER","KEGG_ENDOMETRIAL_CANCER","KEGG_ENDOMETRIAL_CANCER",41,-0.406960969987699,-1.12139535195928,0.280769230769231,0.520037668724495,0.403517950468932,2763,"tags=44%, list=23%, signal=34%","CTNNA1/MLH1/PIK3R2/PIK3CA/GSK3B/MAP2K2/CDH1/GRB2/NRAS/AXIN2/HRAS/AXIN1/FOXO3/AKT2/MAPK3/PIK3CB/AKT1/ERBB2","P1: C0->G1"
"KEGG_JAK_STAT_SIGNALING_PATHWAY","KEGG_JAK_STAT_SIGNALING_PATHWAY","KEGG_JAK_STAT_SIGNALING_PATHWAY",74,-0.357655364902263,-1.10949242110566,0.282306163021869,0.520037668724495,0.403517950468932,2819,"tags=34%, list=23%, signal=26%","OSMR/STAT2/SOCS4/CBLB/PIK3R2/IFNGR1/PIK3CA/IFNGR2/BCL2L1/CBLC/CLCF1/GRB2/PIAS4/IRF9/PIAS3/IL4R/AKT2/IL20RA/PIK3CB/IL23A/STAT5B/LIF/PIM1/STAT6/AKT1","P1: C0->G1"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",13,-0.535112762984085,-1.16068851151644,0.30410447761194,0.552086506244289,0.428385920634666,2538,"tags=54%, list=21%, signal=43%","B4GALT2/FUT6/FUT3/B4GALT4/ST3GAL4/FUT2/B3GALT5","P1: C0->G1"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",10,0.533323389576312,1.11131881837792,0.309128630705394,0.552086506244289,0.428385920634666,1639,"tags=40%, list=13%, signal=35%","B3GNT7/FUT8/B3GNT2/B4GALT3","P1: C0->G1"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",22,0.448830579727611,1.10157416389657,0.309168443496802,0.552086506244289,0.428385920634666,2590,"tags=32%, list=21%, signal=25%","GLUL/GFPT1/ADSL/ASS1/PPAT/ASNS/ALDH5A1","P1: C0->G1"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",10,-0.563169061521905,-1.14312783332901,0.321153846153846,0.567696192696193,0.440498098392835,1460,"tags=40%, list=12%, signal=35%","A4GALT/ST3GAL1/FUT2/B3GALT5","P1: C0->G1"
"KEGG_ARACHIDONIC_ACID_METABOLISM","KEGG_ARACHIDONIC_ACID_METABOLISM","KEGG_ARACHIDONIC_ACID_METABOLISM",31,0.407490343391479,1.07257674427664,0.353556485355649,0.618723849372385,0.480092490640828,2231,"tags=29%, list=18%, signal=24%","GPX1/LTA4H/TBXAS1/AKR1C3/PLA2G10/CBR1/EPHX2/CBR3/PLA2G12A","P1: C0->G1"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",26,0.414942484691206,1.06364553669642,0.357894736842105,0.620114643043252,0.481171662872658,1992,"tags=31%, list=16%, signal=26%","CP/MMAB/GUSB/UROS/UROD/HMOX2/BLVRB/HCCS","P1: C0->G1"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",53,-0.366919727748802,-1.06488961686549,0.363461538461538,0.623585972850679,0.483865206001429,2500,"tags=26%, list=21%, signal=21%","GNPAT/AGPAT3/DGKD/PCYT1A/PCYT2/DGKH/DGKE/MBOAT7/MBOAT1/LPCAT4/DGKZ/DGKA/MBOAT2/AGPAT2","P1: C0->G1"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",13,0.486781117350623,1.0792198387701,0.371244635193133,0.626428027418126,0.486070469395118,3435,"tags=62%, list=28%, signal=44%","HS2ST1/EXT2/HS3ST1/B4GALT7/HS6ST1/B3GAT3/GLCE/EXT1","P1: C0->G1"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",69,-0.341140796921546,-1.04599378586226,0.372277227722772,0.626428027418126,0.486070469395118,2714,"tags=32%, list=22%, signal=25%","CBLB/PIK3R2/PIK3CA/GSK3B/MAP2K2/CBLC/GRB2/NRAS/NFKBIE/MAP2K7/NFKBIB/HRAS/DLG1/AKT2/MAPK3/PIK3CB/IKBKB/RELA/NCK1/AKT1/CARD11/BCL10","P1: C0->G1"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",15,0.465422459761133,1.06538521807463,0.376321353065539,0.627202255109232,0.486671223513329,1449,"tags=27%, list=12%, signal=24%","GUSB/HEXB/GLB1/HEXA","P1: C0->G1"
"KEGG_GLYCEROLIPID_METABOLISM","KEGG_GLYCEROLIPID_METABOLISM","KEGG_GLYCEROLIPID_METABOLISM",30,-0.399270922117925,-1.05344568758775,0.383018867924528,0.627436647173489,0.486853097656422,2414,"tags=43%, list=20%, signal=35%","AGPAT3/DGKD/GLYCTK/PNPLA3/MGLL/DGAT1/DGKH/DGKE/MBOAT1/DGKZ/DGKA/MBOAT2/AGPAT2","P1: C0->G1"
"KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM",113,0.310425864527464,1.02495955931217,0.384458077709611,0.627436647173489,0.486853097656422,1895,"tags=27%, list=16%, signal=23%","IMPDH2/POLR2L/CANT1/NME3/NUDT2/ENTPD8/AK4/APRT/ADSL/NME7/POLR1D/PAICS/ATIC/GMPR2/ITPA/POLR2F/POLE4/POLR3GL/HPRT1/NME2/PRPS1/NME1/NUDT9/PRPS2/NME4/NUDT5/GMPS/ENTPD3/POLR3D/NME6","P1: C0->G1"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",49,-0.361884605083253,-1.04118599588007,0.387218045112782,0.627436647173489,0.486853097656422,1922,"tags=22%, list=16%, signal=19%","CCL5/GIT1/MET/IKBKB/RELA/ATP6V0A1/HBEGF/ATP6V1E1/ADAM17/TCIRG1/RAC1","P1: C0->G1"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",62,-0.347414543033399,-1.04293194150098,0.395161290322581,0.634433264279373,0.492282051681438,3319,"tags=39%, list=27%, signal=28%","INPP5E/INPP5K/PRKCA/DGKQ/PIK3R3/INPP4B/PIK3R2/PIK3CA/PLCE1/PI4KA/DGKD/PIK3C2B/INPPL1/PLCD1/CALM3/DGKH/DGKE/PIK3CB/DGKZ/PLCB3/DGKA/PLCD3/ITPK1/ITPR3","P1: C0->G1"
"KEGG_ETHER_LIPID_METABOLISM","KEGG_ETHER_LIPID_METABOLISM","KEGG_ETHER_LIPID_METABOLISM",18,0.436200765345034,1.03427250028324,0.4,0.636363636363636,0.49377990430622,2636,"tags=39%, list=22%, signal=31%","PLA2G10/LPCAT1/CHPT1/PAFAH1B3/PAFAH1B1/PLA2G12A/PLA2G4A","P1: C0->G1"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",30,-0.395515551216137,-1.04353742965402,0.405660377358491,0.639554648988611,0.496255938162592,2488,"tags=37%, list=20%, signal=29%","POLR3H/IKBKE/IRF7/CCL5/POLR3A/NFKBIB/POLR1C/IKBKB/RELA/ADAR/IRF3","P1: C0->G1"
